id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
315234,MX-0053,small_airport,Santa Fe Airport,30.6644,-112.2875,750,NA_,MX,MX-SON,Caborca,no,,,SFC,,,
818,CDT5,small_airport,Bouctouche Airport,46.509399,-64.693901,57,NA_,CA,CA-NB,Buctouche,no,CDT5,,CDT5,,https://en.wikipedia.org/wiki/Bouctouche_Aerodrome,CU4
19381,KBJJ,small_airport,Wayne County Airport,40.87480164,-81.88829803,1136,NA_,US,US-OH,Wooster,no,KBJJ,BJJ,BJJ,http://www.woosterwaynecountyairport.com/,https://en.wikipedia.org/wiki/Wayne_County_Airport_(Ohio),
21049,KSEG,small_airport,Penn Valley Airport,40.8205986,-76.86389923,450,NA_,US,US-PA,Selinsgrove,no,KSEG,SEG,SEG,http://www.dot.state.pa.us/Internet/Bureaus/pdBOA.nsf/AviationHomepage?openframeset,https://en.wikipedia.org/wiki/Penn_Valley_Airport,
28850,LFFT,small_airport,Neufchâteau Airfield,48.362499,5.72139,1224,EU,FR,FR-GES,,no,LFFT,,,,,
22742,NBV,heliport,Coastal Systems Station Heliport,30.17410088,-85.75330353,10,NA_,US,US-FL,Panama City,no,KNBV,,NBV,,https://en.wikipedia.org/wiki/Naval_Support_Activity_Panama_City,Naval Surface Warfare Center Panama City Heliport
44121,CN-0045,medium_airport,Qionglai Air Base,30.48999977,103.4649963,,AS,CN,CN-51,,no,,,,,,
30321,NZRK,small_airport,Rangitaiki Airfield,-38.88639832,176.3639984,2323,OC,NZ,NZ-BOP,,no,NZRK,,,,,
327113,US-0853,small_airport,Rose Ranch Airport,34.122905,-102.171294,3580,NA_,US,US-TX,Olton,no,XS06,,XS06,,,
2177,SE22,small_airport,Celia Maria Airport,-3.279330015,-79.80090332,110,SA,EC,EC-O,Pasaje,no,SE22,,SE22,,,
23813,OK86,heliport,Stroud Hospital Heliport,35.74869919,-96.67810059,900,NA_,US,US-OK,Stroud,no,OK86,,OK86,,,
29639,ID-ZGP,medium_airport,Bilogai-Sugapa Airport,-3.73956,137.031998,7348,AS,ID,ID-PA,Sugapa-Papua Island,yes,WABV,UGU,ZGP,,,"Zugapa, Bilorai, ZGP"
35805,SDXS,heliport,Mar Gírios Heliport,-23.59416771,-46.70583344,2592,SA,BR,BR-SP,São Paulo,no,SDXS,,,,,
13373,6MI1,small_airport,Jensen Field,43.26309967,-83.563797,755,NA_,US,US-MI,Millington,no,6MI1,,6MI1,,,
316753,IT-0155,small_airport,Campo di Volo Acquasparta,42.6841667,12.5527778,,EU,IT,IT-55,Acquasparta,no,,,,,,
26678,VTUD,medium_airport,Udon Thani Airport,17.38640022,102.788002,579,AS,TH,TH-41,Udon Thani,yes,VTUD,UTH,,http://www.udonthaniairport.com/,https://en.wikipedia.org/wiki/Udon_Thani_International_Airport,
32218,MH-RNP,small_airport,Rongelap Island Airport,11.1572,166.886993,,OC,MH,MH-RON,Rongelap Island,yes,,RNP,,,https://en.wikipedia.org/wiki/Rongelap_Airport,
8442,1MD4,heliport,Prince George's Hospital Center Heliport,38.93030167,-76.92079926,297,NA_,US,US-MD,Cheverly,no,1MD4,,1MD4,,,
9927,30M,small_airport,Ralph M Sharpe Airport,34.6589,-90.3763,195,NA_,US,US-MS,Tunica,no,30M,,30M,,https://en.wikipedia.org/wiki/Ralph_M._Sharpe_Airport,
45916,WT77,small_airport,Rocky Bay Airport,47.355222,-122.790278,80,NA_,US,US-WA,Vaughn,no,WT77,,WT77,,,
1271,CLK3,small_airport,Lucknow Airpark,43.96780014,-81.49330139,960,NA_,CA,CA-ON,Lucknow,no,CLK3,,CLK3,,https://en.wikipedia.org/wiki/Lucknow_Airpark,LK3
26037,WV54,heliport,Walker Vi Heliport,37.77190018,-81.93280029,700,NA_,US,US-WV,Rita,no,WV54,,WV54,,,
312756,BEA,closed,Bereina Airport,-8.64,146.5083,58,OC,PG,PG-CPM,Bereina Mission,no,,BEA,,,,Inauaia
15934,9PN1,small_airport,Seitz Field,40.03900146,-79.79000092,1240,NA_,US,US-PA,Perryopolis,no,9PN1,,9PN1,,,
38192,SWZR,small_airport,Fazenda Ponto de Apoio Airport,-20.4665,-52.688,1270,SA,BR,BR-MS,Água Clara,no,SWZR,,,,,SJJN
1140,CJV8,small_airport,Grand Rapids Airport,53.17250061,-99.32309723,860,NA_,CA,CA-MB,Grand Rapids,no,CJV8,,CJV8,,https://en.wikipedia.org/wiki/Grand_Rapids_Airport,JV8
15432,94OK,heliport,Muskogee Regional Medical Center Heliport,35.75183026,-95.4063651,604,NA_,US,US-OK,Muskogee,no,94OK,,94OK,,,
40809,SK-306,small_airport,La Luna Airport,3.449167,-73.584444,954,SA,CO,CO-MET,Fuente De Oro,no,,,FOO,,,
24828,TE20,heliport,Putman Heliport,33.02259827,-96.53690338,550,NA_,US,US-TX,Wylie,no,TE20,,TE20,,,
22711,NA25,small_airport,Holen Aerial Spray Airstrip,48.49860001,-100.6529999,1460,NA_,US,US-ND,Bantry,no,NA25,,NA25,,,
330980,MX-1041,closed,Cerros Prietos Airport,27.198565,-104.978905,4396,NA_,MX,MX-CHH,Ciudad Jimenez,no,,,CPZ,,,
12785,60MI,small_airport,Maybee Airport,42.04140091,-83.56690216,650,NA_,US,US-MI,Maybee,no,60MI,,60MI,,,
13659,70N,small_airport,Spring Hill Airport,41.34740067,-75.41590118,1729,NA_,US,US-PA,Sterling,no,70N,,70N,,,
335662,BR-0610,heliport,Fazenda Santa Clara Heliport,-21.880671,-43.175736,1932,SA,BR,BR-MG,Santana do Deserto,no,SIOY,,MG0230,,,
310848,SWYX,small_airport,Horizonte Azul Airport,-13.181,-53.27585,1277,SA,BR,BR-MT,SWYX,no,SWYX,,SWYX,,,
6542,00KS,small_airport,Hayden Farm Airport,38.72779846,-94.93049622,1100,NA_,US,US-KS,Gardner,no,00KS,,00KS,,,
326921,KR-0240,heliport,Mukho Port Heliport,37.540345,129.115255,,AS,KR,KR-42,Mukho,no,,,,,,Mukho
7161,0FA1,small_airport,Ott's Landing Airport,27.3039,-81.880403,65,NA_,US,US-FL,Arcadia,no,0FA1,,0FA1,,,Frierson Grove Airport
22148,MN43,heliport,Kanabec Hospital Heliport,45.87440109,-93.28990173,1005,NA_,US,US-MN,Mora,no,MN43,,MN43,,,
19879,KFMH,small_airport,Cape Cod Coast Guard Air Station,41.65840149,-70.52140045,131,NA_,US,US-MA,Falmouth,no,KFMH,FMH,FMH,http://www.uscg.mil/d1/airstacapecod/,https://en.wikipedia.org/wiki/Coast_Guard_Air_Station_Cape_Cod,"Otis Airforce Base, Otis Air National Guard Base"
38988,AR-0313,small_airport,Realicó Airport,-35.05920029,-64.21109772,541,SA,AR,AR-L,Realicó,no,,,RLC,,,
39799,CA-0153,closed,Hagersville Airport (No. 16 SFTS),42.92679712,-80.1207161,,NA_,CA,CA-ON,,no,,,,,,BCATP
28889,LFHR,small_airport,Brioude Beaumont Airport,45.32500076,3.35916996,1483,EU,FR,FR-ARA,Brioude,no,LFHR,,,,,
332079,MX-1101,small_airport,La Herradura de Mexico Airstrip,24.945054,-101.624106,5499,NA_,MX,MX-COA,Parras de La Fuente,no,,,EGO,,,
29501,LSMI,closed,Interlaken Air Base,46.6766014,7.8790798,,EU,CH,CH-BE,,no,LSMI,ZIN,,,,
20718,KOEA,small_airport,O'Neal Airport,38.69139862,-87.55220032,414,NA_,US,US-IN,Vincennes,no,KOEA,OEA,OEA,,https://en.wikipedia.org/wiki/O%27Neal_Airport,
16676,CD45,small_airport,Flyin' B Ranch Airport,39.32329941,-104.572998,6720,NA_,US,US-CO,Elizabeth,no,CD45,,CD45,,,
37938,SWKE,small_airport,Cobrape Airport,-11.50861,-49.84222,656,SA,BR,BR-TO,Formoso Do Araguaia,no,SWKE,,,,,
5955,SBPJ,medium_airport,Brigadeiro Lysias Rodrigues Airport,-10.29150009,-48.35699844,774,SA,BR,BR-TO,Palmas,yes,SBPJ,PMW,,,https://en.wikipedia.org/wiki/Palmas_Airport,
25109,TS93,heliport,Cathexis Heliport,29.762834,-95.32775,29,NA_,US,US-TX,Houston,no,TS93,,TS93,,,Brown & Root-Clinton Heliport
311079,AYUN,small_airport,Bunam Airstrip,-4.6564,144.2517,48,OC,PG,PG-ESW,Bunam,no,AYUN,,BNM,,,
45222,CAV6,small_airport,Beausejour/Av-Ranch Airpark,50.041111,-96.585833,800,NA_,CA,CA-MB,,no,CAV6,,CAV6,,,
36479,SJDF,heliport,Hospital Anchieta Heliport,-15.82333279,-48.06638718,4013,SA,BR,BR-DF,Brasília,no,SJDF,,,,,
10708,3OH6,small_airport,Youngpeter Airport,40.78329849,-84.36779785,815,NA_,US,US-OH,Delphos,no,3OH6,,3OH6,,,
328653,MX-0753,small_airport,Pista Brekamaje,32.420389,-115.160327,49,NA_,MX,MX-BCN,Mexicali,no,,,BKE,,,
22929,NE37,small_airport,Loseke Airstrip,41.47249985,-97.27140045,1490,NA_,US,US-NE,Columbus,no,NE37,,NE37,,,
42622,KE-6878,small_airport,Shimba Hills Airport,-1.235694051,39.41755676,1200,AF,KE,KE-300,Shimba Hills,no,,,,,,
323918,SWRQ,small_airport,Fazenda Vittória Airport,-15.558611,-58.586944,1033,SA,BR,BR-MT,Figueirópolis d'Oeste,no,SWRQ,,SWRQ,,,
17302,FD31,small_airport,Bradley Airport,29.9279995,-82.70120239,20,NA_,US,US-FL,Fort White,no,FD31,,FD31,,,
28161,CKN6,closed,Armstrong/Waweig Lake Seaplane Base,50.133301,-89.116699,1025,NA_,CA,CA-ON,,no,CKN6,,CKN6,,https://en.wikipedia.org/wiki/Armstrong/Waweig_Lake_Water_Aerodrome,
16825,CN13,small_airport,Borges - Clarksburg Airport,38.44319916,-121.5090027,12,NA_,US,US-CA,Clarksburg,no,CN13,,CN13,,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.41839981,-71.44730377,178,NA_,US,US-MA,Maynard,no,MA91,,MA91,,,
28390,CBQ9,seaplane_base,Quennell Lake Seaplane Base,49.077497,-123.831001,122,NA_,CA,CA-BC,Nanaimo,no,CBQ9,,CBQ9,,https://en.wikipedia.org/wiki/Nanaimo/Quennell_Lake_Water_Aerodrome,
36209,SIQO,small_airport,Fazenda Mercedes Estância Airport,-18.33416748,-55.48500061,499,SA,BR,BR-MS,Corumbá,no,SIQO,,,,,
15547,97VA,small_airport,Singleton Airport,38.21070099,-79.71340179,2060,NA_,US,US-VA,Warm Springs,no,97VA,,97VA,,,
315342,UHOA,small_airport,Arka Airport,60.1012,142.3015,749,EU,RU,RU-KHA,Arka,no,UHOA,,UHOA,,,"УХОА, Арка"
43600,FR-0258,small_airport,Altiport du Col De Belledonne,45.166668,5.9875,9186,EU,FR,FR-ARA,Pic Croix de Belledonne,no,,,LF3821,,,
3085,UG22,medium_airport,Tbilisi Marneuli Air Base,41.45920181,44.78319931,1305,AS,GE,GE-KK,Tbilisi,no,,,,,,UG22
327384,KR-0473,heliport,Shinseong Miso City Apartments Heliports,35.866767,128.588228,,AS,KR,KR-27,Daegu,no,,,,,,Shinseong Miso City Apartment
16752,CL33,small_airport,Pauma Valley Air Park,33.31060028,-116.9980011,756,NA_,US,US-CA,Pauma Valley,no,CL33,,CL33,,,
10042,33FD,small_airport,R O Ranch STOLport,29.9144001,-83.26650238,50,NA_,US,US-FL,Mayo,no,33FD,,33FD,,,
7507,0Q4,small_airport,Selma Airport,36.58160019,-119.6579971,305,NA_,US,US-CA,Selma,no,0Q4,,0Q4,,,
32444,GQNC,small_airport,Tichitt Airport,18.45000076,-9.517000198,561,AF,MR,MR-09,Tichitt,no,GQNC,THI,,,https://en.wikipedia.org/wiki/Tichitt_Airport,
38481,YMLR,small_airport,Muloorina Airport,-29.24670029,137.9100037,,OC,AU,AU-SA,,no,YMLR,,,,,
23045,NIN,small_airport,Ninilchik Airport,60.02019882,-151.5890045,276,NA_,US,US-AK,Ninilchik,no,NIN,,NIN,,,
41014,SK-482,small_airport,Morichal Airport,1.75,-69.916667,552,SA,CO,CO-VAU,Morichal,no,,MHF,MHF,,,
331188,DE-0429,closed,Böblingen Flugfeld,48.689544,8.996193,,EU,DE,DE-BW,Böblingen,no,,PHM,,,https://de.wikipedia.org/wiki/Flugfeld_(Stadtteil),
316929,EKSG,heliport,Schelenburg God Heliport,55.543889,10.635833,,EU,DK,DK-85,,no,EKSG,,,,,
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.42079926,115.9240036,,AS,CN,CN-36,Nanchang,no,,,,,,
24594,SN16,small_airport,Curtis Airport,37.85639954,-97.26979828,1380,NA_,US,US-KS,Kechi,no,SN16,,SN16,,,
327860,US-0881,small_airport,Mitch Veenstra Airport,42.852236,-85.839108,700,NA_,US,US-MI,Hudsonville,no,MI39,,MI39,,,
29328,ESGS,small_airport,Näsinge Airport,59.01679993,11.34370041,115,EU,SE,SE-Q,Strömstad,no,ESGS,,,,,
19421,KBVX,small_airport,Batesville Regional Airport,35.7262001,-91.64730072,465,NA_,US,US-AR,Batesville,no,KBVX,BVX,BVX,,,
10505,3II8,small_airport,Birkey Private Airport,41.44229889,-86.26110077,796,NA_,US,US-IN,Bremen,no,3II8,,3II8,,,
322069,US-0399,heliport,LaSalle General Hospital Heliport,31.6938889,-92.1569444,220,NA_,US,US-LA,Jena,no,,,,,,
319255,ZW-0039,small_airport,Turwi River Airstrip,-20.395009,32.10904,,AF,ZW,ZW-MV,,no,,,,,,
300367,RK1K,heliport,C 123 Heliport,37.893679,126.724243,96,AS,KR,KR-41,DMZ Service Center,no,RK1K,,RK1K,,,Museum Pad
21955,ME24,heliport,Ben Hur Heliport,44.28329849,-69.23919678,240,NA_,US,US-ME,Appleton,no,ME24,,ME24,,,
42994,RU-VUS,small_airport,Velikiy Ustyug Airport,60.78829956,46.25999832,331,EU,RU,RU-VLG,Velikiy Ustyug,no,ULWU,VUS,,,https://en.wikipedia.org/wiki/Velikiy_Ustyug_Airport,Аэропорт Великий Устюг
32240,SURV,small_airport,Presidente General Don Oscar D. Gestido International Airport,-30.97459984,-55.4762001,712,SA,UY,UY-RV,Rivera,no,SURV,RVY,,,,
41253,FANA_,small_airport,Nongoma Airport,-27.91399956,31.65620041,2596,AF,ZA,ZA-NL,Nongoma,no,FANA_,,,,,
40230,SVOG,small_airport,Santa Bárbara del Amazonas Airport,3.94166708,-67.07833099,328,SA,VE,VE-Z,,no,SVOG,,,,,
6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,33.287759,-111.751454,1280,NA_,US,US-AZ,Gilbert,no,06AZ,,06AZ,,,
27148,YSWG,medium_airport,Wagga Wagga City Airport,-35.16529846,147.4660034,724,OC,AU,AU-NSW,Wagga Wagga,yes,YSWG,WGA,,http://www.wagga.nsw.gov.au/www/html/271-airport.asp,https://en.wikipedia.org/wiki/Wagga_Wagga_Airport,RAAF Base Wagga
22681,N50,small_airport,Li Calzi Airport,39.40840149,-75.23709869,42,NA_,US,US-NJ,Bridgeton,no,N50,,N50,,,
10058,33MT,heliport,Kruger Heliport,48.48059845,-114.0009995,3300,NA_,US,US-MT,West Glacier,no,33MT,,33MT,,,
22610,MY42,small_airport,Mathis Airport,47.86380005,-95.52700043,1170,NA_,US,US-MN,Gonvick,no,MY42,,MY42,,,
7217,0ID6,heliport,Steele Memorial Heliport,45.173791,-113.891423,4004,NA_,US,US-ID,Salmon,no,67ID,,67ID,,,0ID6
45074,SCRS,small_airport,El Rosario Airport,-33.488889,-71.405556,804,SA,CL,CL-VS,Cartagena,no,SCRS,,,,,
35063,RU-4536,medium_airport,Rogachyovo Air Base,71.61669922,52.47829819,272,EU,RU,RU-NEN,Belaya,no,ULDA,,,http://www.belushka.narod.ru/main.htm,https://en.wikipedia.org/wiki/Rogachevo,"Rogachevo Air Base, Belushya Air Base, Rogachovo Air Base, Аэродром Рогачёво, Аэродром Рогачево, Аэродром Белушья"
7537,0TA9,heliport,Houston Oil & Minerals Port Bolivar Nr 2 Heliport,29.39109993,-94.76409912,8,NA_,US,US-TX,Port Bolivar,no,0TA9,,0TA9,,,
43123,EDHP,small_airport,Pellworm Field,54.5363884,8.680000305,3,EU,DE,DE-SH,Pellworm,no,EDHP,,,,,UL-Field
315574,DE-0235,small_airport,Hohenthann,48.6644444,12.0536111,,EU,DE,DE-BY,,no,,,,,,
32617,VYPL,small_airport,Pinlebu Airport,24.08300018,95.36699677,830,AS,MM,MM-01,Pinlebu,no,VYPL,,,,,
326841,PT-0130,small_airport,Pista da Herdade do Pontal,38.710654,-8.609484,,EU,PT,PT-15,Montijo,no,,,,,,
17567,GA94,small_airport,Mc Lendon Airport,33.49150085,-84.48940277,900,NA_,US,US-GA,Fayetteville,no,GA94,,GA94,,,
46406,CU-0038,small_airport,Fundo de Buena Ventura Airport,20.93931643,-78.22038174,33,NA_,CU,CU-09,,no,,,,,,
42508,BR-0011,closed,Edmar Ferreira,-18.25749969,-48.90800095,1476,SA,BR,BR-GO,Buriti Alegre,no,,,,,,
328414,US-0906,small_airport,Derick Ultralight Flightpark,40.194217,-77.518326,680,NA_,US,US-PA,Newburg,no,PA07,,PA07,,,
3804,RK19,small_airport,G 314 Airport,38.13908,127.740312,600,AS,KR,KR-42,,no,RK19,,RK19,,,
328502,US-0924,heliport,Mercy Hospital Kingfisher Heliport,35.809741,-97.945483,1112,NA_,US,US-OK,Kingfisher,no,30OK,,30OK,,,
1231,CKS7,small_airport,Wadena Airport,51.92944808,-103.8337612,1740,NA_,CA,CA-SK,Wadena,no,CKS7,,CKS7,,https://en.wikipedia.org/wiki/Wadena_Airport,KS7
9454,2IL4,closed,Mountain Airport,39.779202,-90.748596,590,NA_,US,US-IL,Perry,no,,,,,,2IL4
31424,FZOE,small_airport,Kampene Airport,-3.582999945,26.70000076,2034,AF,CD,CD-MA,Kampene,no,FZOE,,,,,
335077,BR-0756,small_airport,Fazenda WSA Airport,-15.38341,-53.459209,1713,SA,BR,BR-MT,General Carneiro,no,SWWZ,,MT0482,,,
423,SNYE,small_airport,Pinheiro Airport,-2.483611107,-45.0672226,125,SA,BR,BR-MA,Pinheiro,no,SNYE,PHI,SNYE,,,
29443,LIPA,medium_airport,Aviano Air Base,46.031898,12.596503,410,EU,IT,IT-36,Aviano (PN),no,LIPA,AVB,PN07,http://www.aviano.af.mil/,https://en.wikipedia.org/wiki/Aviano_Air_Base,"Pagliano e Gori Airport, LIYW"
23280,NM62,heliport,Sjrmc Heliport,36.7242012,-108.2180023,5280,NA_,US,US-NM,Farmington,no,NM62,,NM62,,,
41800,UZ-0112,small_airport,Malekskaya Airport,40.70869827,68.58239746,865,AS,UZ,UZ-SI,Malekskaya,no,,,,,,
16455,AZ68,heliport,Black Canyon City Medical Center Heliport,34.06389999,-112.1460037,2040,NA_,US,US-AZ,Black Canyon City,no,AZ68,,AZ68,,,
45759,PA52,small_airport,Oberlander Airport,41.859333,-79.907167,1626,NA_,US,US-PA,Union City,no,PA52,,PA52,,,
45449,72ME,small_airport,Philbrick Mountain Airport,44.635278,-68.6325,667,NA_,US,US-ME,Ellsworth,no,72ME,,72ME,,,
46073,US-0160,small_airport,Beauchamp Airstrip,35.78979874,-101.9729996,3505,NA_,US,US-TX,Dumas,no,,,,,,
10913,40FA,closed,Sequiam Heliport,28.447201,-81.369202,95,NA_,US,US-FL,Orlando,no,,,,,,40FA
23277,NM59,closed,Price's Dairy Airport,35.324799,-106.667,5100,NA_,US,US-NM,Albuquerque,no,,,,,,NM59
14992,8KS6,heliport,Wesley Medical Center Heliport,37.6955986,-97.29840088,1440,NA_,US,US-KS,Wichita,no,8KS6,,8KS6,,,
36617,SJJA,small_airport,Fazenda Jamanxin Airport,-8.375,-55.30611038,800,SA,BR,BR-PA,Novo Progresso,no,SJJA,,,,,
42023,SV-0004,small_airport,Santa Rosa de Lima Airport,13.61600018,-87.86389923,239,NA_,SV,SV-UN,Santa Rosa de Lima,no,,,,,,
334054,AU-0136,heliport,Bungonia NP Heliport,-34.808073,150.006799,1813,OC,AU,AU-NSW,Bungonia,no,,,OZHAV,,,
36656,SJKO,small_airport,Cararuau Airport,4.063059807,-60.16500092,594,SA,BR,BR-RR,Normândia,no,SJKO,,,,,
319417,ZLHX,medium_airport,Huatugou Airport,38.201984,90.841495,2945,AS,CN,CN-63,Mengnai,yes,ZLHX,HTT,,,https://en.wikipedia.org/wiki/Huatugou_Airport,
11053,43TA,small_airport,Diamond Seven Ranch Airport,32.02519989,-97.62640381,797,NA_,US,US-TX,Morgan,no,43TA,,43TA,,,
29083,EDOU,small_airport,Weimar-Umpferstedt Airport,50.96472168,11.40027809,984,EU,DE,DE-TH,Weimar,no,EDOU,,,,,Flugplatz Weimar-Umpferstedt
28060,YWMP,small_airport,Wrotham Park Airport,-16.6583004,144.0019989,152,OC,AU,AU-QLD,,no,YWMP,WPK,,,,
17014,CT57,heliport,Old Saybrook Heliport,41.30479813,-72.37169647,100,NA_,US,US-CT,Old Saybrook,no,CT57,,CT57,,,
4446,LPEV,medium_airport,Évora Airport,38.533501,-7.88964,807,EU,PT,PT-07,Évora,no,LPEV,,,,https://en.wikipedia.org/wiki/%C3%89vora_Airport,
22458,MT61,closed,Red Mountain Heliport,46.516602,-112.200996,5550,NA_,US,US-MT,Helena,no,,,,,,
27399,YBNY,small_airport,Brunchilly Airport,-18.87000084,134.4620056,,OC,AU,AU-NT,,no,YBNY,,,,,
19725,KEDJ,small_airport,Bellefontaine Regional Airport,40.37229919,-83.81900024,1122,NA_,US,US-OH,Bellefontaine,no,KEDJ,,EDJ,,,
36885,SJTY,heliport,Gran Meliá Mofarrej Heliport,-23.56416702,-46.6558342,2969,SA,BR,BR-SP,São Paulo,no,SJTY,,,,,
17639,HI31,small_airport,Mauna Kea-Honolii Airport,19.76390076,-155.1380005,1400,NA_,US,US-HI,Papaikou,no,HI31,,HI31,,,
4973,NGTE,medium_airport,Tabiteuea North Airport,-1.224470019,174.776001,7,OC,KI,KI-G,,no,NGTE,TBF,,,,
42136,MHTO,small_airport,Tocoa Airport,15.65972233,-85.99416351,37,NA_,HN,HN-CL,Tocoa,no,MHTO,,,,,
13278,6IA7,small_airport,R S Auto Airport,40.99039841,-91.74420166,770,NA_,US,US-IA,Lockridge,no,6IA7,,6IA7,,,
335161,UWOS,small_airport,Svetlyy Airport,50.800721,60.902367,978,EU,RU,RU-ORE,,yes,UWOS,,,,,
39640,SPPL,small_airport,Playa Airport,-8.517820358,-76.48049927,2070,SA,PE,PE-SAM,Trismaje,no,SPPL,,,,,
16146,AK53,small_airport,Maud Road Strip Airport,61.582298,-148.996994,222,NA_,US,US-AK,Palmer,no,74AK,,74AK,,,"AK53, Downwind Landing"
331105,FR-0388,closed,ZTN Air ULM,49.0139,0.03611,,EU,FR,FR-NOR,Boissey,no,,,LF1457,,,
13953,77TN,small_airport,Darnell's Field,36.50920105,-82.68170166,1150,NA_,US,US-TN,Church Hill,no,77TN,,77TN,,,
23681,OI33,heliport,Ruhlin Heliport,41.08639908,-81.72930145,1035,NA_,US,US-OH,Sharon Center,no,OI33,,OI33,,,
41574,PY-0010,small_airport,Puerto Risso Airport,-22.37050056,-57.81510162,268,SA,PY,PY-1,Puerto Risso,no,,,,,,
45039,RU-0276,small_airport,Oyok Airfield,52.551,104.45,,EU,RU,RU-IRK,Irkutsk,no,,,,,,"Аэродром Оёк, Аэродром Оек"
11489,4KS1,small_airport,Amar Farms Airport,38.68529892,-95.03299713,1020,NA_,US,US-KS,Wellsville,no,4KS1,,4KS1,,,
23902,OR52,small_airport,Venell Airport,44.4734993,-123.3030014,246,NA_,US,US-OR,Corvallis,no,OR52,,OR52,,,
322572,BR-0154,small_airport,Fazenda Rio Crixás Airport,-13.738055,-50.014167,906,SA,BR,BR-GO,Fazenda Rio Crixás,no,SDFI,,SDFI,,,
43026,21PN,heliport,Carlisle Regional Medical Center,40.183331,-77.222808,1115,NA_,US,US-PA,Carlisle,no,21PN,,21PN,,,
26530,VGRJ,medium_airport,Shah Mokhdum Airport,24.43720055,88.61650085,64,AS,BD,BD-5,Rajshahi,yes,VGRJ,RJH,,,https://en.wikipedia.org/wiki/Shah_Makhdum_Airport,
14060,2CN4,small_airport,Paramount Farms Airport,35.66638889,-119.8963889,617,NA_,US,US-CA,Lost Hills,no,2CN4,,2CN4,,,Formerly 7CA0
44638,RU-0175,heliport,Ambassador Hotel Helipad,59.92490005,30.31045914,,EU,RU,RU-SPE,Saint Petersburg,no,ULLH,,ULLH,,,"УЛЛХ, Вертолётная площадка отеля Амбассадор"
6206,SPDR,small_airport,Trompeteros Airport,-3.806010008,-75.03929901,427,SA,PE,PE-LOR,Corrientes,no,SPDR,TDP,,,,
28911,LFJH,small_airport,Cazeres Palaminy Airport,43.20220184,1.051110029,811,EU,FR,FR-OCC,Moulins,no,LFJH,,,,,
36493,SJDU,small_airport,Nossa Senhora do Loreto Airport,-29.72805595,-56.96222305,329,SA,BR,BR-RS,Uruguaiana,no,SJDU,,,,,
21227,KTTA,small_airport,Sanford-Lee County Regional Airport,35.58369827,-79.10079956,246,NA_,US,US-NC,Sanford,no,KTTA,,TTA,,https://en.wikipedia.org/wiki/Sanford-Lee_County_Regional_Airport,
32584,ULOL,medium_airport,Velikiye Luki Airport,56.3810997,30.60810089,328,EU,RU,RU-PSK,Velikiye Luki,no,ULOL,VLU,,,https://en.wikipedia.org/wiki/Velikiye_Luki_Airport,
2437,EGMH,closed,Kent International Airport,51.342201,1.34611,178,EU,GB,GB-ENG,Manston,no,EGMH,MSE,,http://www.kentinternationalairport-manston.com/,https://en.wikipedia.org/wiki/Kent_International_Airport,"RAF Manston, Ramsgate, EGUM, Manston Airport"
10785,3T7,small_airport,Middle Bass Island Airport,41.68510056,-82.80490112,580,NA_,US,US-OH,Middle Bass Island,no,3T7,,3T7,,https://en.wikipedia.org/wiki/Middle_Bass_Island_Airport,
43880,CGV3,small_airport,Grand Valley North,43.96250153,-80.35416412,,NA_,CA,CA-ON,,no,,,CGV3,,,
4738,MMPB,medium_airport,Hermanos Serdán International Airport,19.15810013,-98.37139893,7361,NA_,MX,MX-PUE,Puebla,yes,MMPB,PBC,,http://www.aeropuertopuebla.com/,https://en.wikipedia.org/wiki/Hermanos_Serd%C3%A1n_International_Airport,
319630,IT-0328,small_airport,Campo di Volo Roverbella,45.239484,10.889615,111,EU,IT,IT-25,Roverbella (MN,no,,,MN13,,,
42223,MGCR,small_airport,Carmelita Airport,17.46120071,-90.05370331,753,NA_,GT,GT-PE,Carmelita,no,MGCR,CMM,,,,
1036,CHD3,heliport,Hanna District Ambulance Heliport,51.651126,-111.92929,2687,NA_,CA,CA-AB,Hanna,no,CHD3,,CHD3,,,
6003,SCBA,medium_airport,Balmaceda Airport,-45.91609955,-71.6894989,1722,SA,CL,CL-AI,Balmaceda,yes,SCBA,BBA,,,,
76,UB16,small_airport,Belokany Airport,41.73500061,46.35499954,935,AS,AZ,AZ-BAL,Belokany,no,,,,,https://en.wikipedia.org/wiki/Belokany_Airport,"Аэропорт Белоканы, UB16"
45530,2JY7,balloonport,Alba Vineyard Balloonport,40.615689,-75.164167,240,NA_,US,US-NJ,Milford,no,2JY7,,2JY7,,,
334758,US-1395,closed,Avra Field,32.3787,-111.30518,,NA_,US,US-AZ,Marana,no,,,,,,"avra, marana"
42862,AR-0440,small_airport,La Zulema Airport,-32.4897,-62.6714,423,SA,AR,AR-X,Bell Ville,no,,,ZLM,,,
32428,FOOT,small_airport,Tchibanga Airport,-2.849999905,11.0170002,269,AF,GA,GA-5,Tchibanga,yes,FOOT,TCH,,,,
